epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,269.053,1.38121,1.64138,1.39196,1.277,0.60259,0.43799,0.44045,0.26014,0.64409,0.41891,0.41468,0.20066,1.50241,2.29455,1.91555,1.46365,0.00159769,0.00159769,0.00159769
23,280.068,1.3781,1.64715,1.34814,1.28963,0.41503,0.46416,0.37705,0.17295,0.40371,0.43739,0.3447,0.13826,1.85797,2.97563,2.06915,1.90049,0.00159439,0.00159439,0.00159439
24,291.66,1.37296,1.56242,1.30392,1.27616,0.54874,0.48004,0.48469,0.25383,0.5705,0.46249,0.48089,0.21008,1.68073,2.05931,2.06939,1.62875,0.00159108,0.00159108,0.00159108
25,302.993,1.39632,1.60703,1.34138,1.27785,0.49777,0.44676,0.45698,0.25365,0.49777,0.44676,0.43915,0.22469,1.48882,2.04799,2.31226,1.29707,0.00158778,0.00158778,0.00158778
26,313.791,1.35228,1.53256,1.24945,1.22605,0.60181,0.4526,0.49222,0.29922,0.58994,0.40681,0.48511,0.23683,1.38664,2.18377,2.89641,1.28915,0.00158448,0.00158448,0.00158448
27,324.586,1.33805,1.56178,1.22859,1.25589,0.80579,0.45558,0.5114,0.26344,0.80629,0.44646,0.49077,0.24056,1.48845,1.89078,2.58064,1.38883,0.00158118,0.00158118,0.00158118
28,335.228,1.31925,1.51517,1.17297,1.24574,0.38742,0.55328,0.47426,0.25837,0.47305,0.37629,0.41723,0.19329,1.54802,2.09661,1.84261,1.37996,0.00157788,0.00157788,0.00157788
29,346.406,1.26188,1.44865,1.14721,1.23132,0.4117,0.55979,0.47367,0.29409,0.40528,0.60381,0.4372,0.22312,1.4024,1.62603,1.35541,1.28463,0.00157458,0.00157458,0.00157458
30,357.926,1.317,1.43799,1.18134,1.24186,0.47611,0.3318,0.40241,0.24896,0.5241,0.34887,0.41176,0.21176,1.45047,1.83635,2.06166,1.33797,0.00157128,0.00157128,0.00157128
31,369.181,1.31619,1.49919,1.17032,1.24947,0.41687,0.57623,0.45867,0.2797,0.39686,0.61221,0.44896,0.22458,1.69017,1.84044,1.71681,1.69354,0.00156798,0.00156798,0.00156798
32,379.415,1.26537,1.46555,1.1492,1.26494,0.53459,0.63642,0.55822,0.31227,0.51388,0.61041,0.5351,0.24536,1.42408,1.72987,1.43379,1.42542,0.00156468,0.00156468,0.00156468
33,390.222,1.25522,1.44494,1.11353,1.21492,0.41048,0.55898,0.50165,0.29879,0.42408,0.59347,0.51039,0.25888,1.64734,1.69805,2.37446,1.68849,0.00156138,0.00156138,0.00156138
34,401.596,1.31262,1.57101,1.16076,1.23802,0.51083,0.51374,0.54461,0.3051,0.40913,0.5248,0.50239,0.25402,1.47894,1.9232,1.64113,1.38819,0.00155808,0.00155808,0.00155808
35,412.544,1.28204,1.41878,1.12183,1.21326,0.42909,0.60315,0.52836,0.31413,0.51412,0.64372,0.58714,0.26664,1.41967,1.58422,1.79391,1.37138,0.00155478,0.00155478,0.00155478
36,423.68,1.25767,1.46277,1.12456,1.20957,0.53877,0.50726,0.53204,0.30985,0.57538,0.53986,0.56833,0.28468,1.33976,1.51455,1.66911,1.31491,0.00155148,0.00155148,0.00155148
37,434.671,1.28091,1.49263,1.12038,1.22605,0.58052,0.58638,0.5963,0.33094,0.53433,0.74955,0.63721,0.31739,1.53734,1.69099,1.33723,1.48371,0.00154818,0.00154818,0.00154818
38,445.241,1.22041,1.44946,1.09554,1.20296,0.4464,0.4634,0.46401,0.25511,0.4819,0.48064,0.47235,0.23756,1.43338,1.91988,1.69772,1.36204,0.00154488,0.00154488,0.00154488
39,455.972,1.2178,1.39886,1.07478,1.19929,0.43257,0.54991,0.54249,0.28306,0.60372,0.47608,0.55749,0.25389,1.44241,1.81965,1.63757,1.4054,0.00154157,0.00154157,0.00154157
40,466.879,1.19685,1.33812,1.03783,1.18287,0.51026,0.59045,0.59798,0.33849,0.52863,0.5822,0.60807,0.26394,1.51237,1.78862,1.67081,1.38697,0.00153827,0.00153827,0.00153827
41,477.816,1.18903,1.38743,0.98705,1.15424,0.57567,0.53297,0.56567,0.3364,0.69554,0.55403,0.62191,0.29539,1.48914,1.46316,1.54152,1.42739,0.00153497,0.00153497,0.00153497
42,488.855,1.21342,1.44218,1.02169,1.19571,0.63985,0.57489,0.61946,0.33787,0.66858,0.59213,0.62671,0.27696,1.56065,1.58971,1.3308,1.51856,0.00153167,0.00153167,0.00153167
43,500.116,1.15678,1.3504,0.9476,1.16747,0.53513,0.62008,0.59634,0.35859,0.57335,0.67026,0.59878,0.30707,1.457,1.40215,1.24343,1.49022,0.00152837,0.00152837,0.00152837
44,510.13,1.13653,1.39507,0.9968,1.14252,0.57448,0.7069,0.64818,0.35728,0.5232,0.64978,0.62306,0.31102,1.4801,1.50759,1.22899,1.38591,0.00152507,0.00152507,0.00152507
45,520.902,1.15774,1.38163,1.0252,1.15117,0.61021,0.49788,0.58884,0.34032,0.60591,0.49788,0.5913,0.27365,1.5547,1.5155,1.3411,1.50554,0.00152177,0.00152177,0.00152177
46,532.008,1.19353,1.43507,0.95997,1.16356,0.76295,0.53267,0.65252,0.3665,0.70875,0.50729,0.58944,0.28712,1.63892,1.78249,1.31536,1.54716,0.00151847,0.00151847,0.00151847
47,542.856,1.1575,1.34844,0.98495,1.15674,0.6775,0.54857,0.6272,0.33369,0.80001,0.48859,0.60304,0.29414,1.7302,1.60225,1.3944,1.73416,0.00151517,0.00151517,0.00151517
48,553.924,1.14764,1.36614,0.95067,1.15736,0.55655,0.68058,0.63858,0.37158,0.56688,0.68905,0.62794,0.31608,1.37801,1.55295,1.42123,1.33156,0.00151187,0.00151187,0.00151187
49,564.935,1.11695,1.2974,0.92766,1.14982,0.55039,0.63763,0.64821,0.38085,0.76149,0.56768,0.67405,0.35272,1.46423,1.45338,1.57823,1.46087,0.00150857,0.00150857,0.00150857
50,575.017,1.14148,1.39161,0.95827,1.15347,0.52079,0.68875,0.62121,0.35657,0.55785,0.75771,0.66213,0.32638,1.47976,1.59414,1.37356,1.51831,0.00150527,0.00150527,0.00150527
51,586.111,1.18107,1.33353,0.98266,1.15409,0.60961,0.61887,0.61681,0.33953,0.59086,0.60163,0.57177,0.27959,1.39709,1.80794,1.48274,1.38179,0.00150197,0.00150197,0.00150197
52,597.222,1.10641,1.34218,0.96939,1.12717,0.70665,0.55838,0.63112,0.36364,0.73572,0.57562,0.63676,0.30315,1.41915,1.74872,1.32674,1.35994,0.00149867,0.00149867,0.00149867
53,608.718,1.14984,1.34609,0.93783,1.15792,0.61867,0.60804,0.62365,0.37541,0.63313,0.62734,0.62363,0.31236,1.25669,1.59685,1.14641,1.26993,0.00149537,0.00149537,0.00149537
54,619.874,1.05834,1.27757,0.87092,1.111,0.66122,0.60047,0.66678,0.36804,0.57321,0.63672,0.63564,0.29278,1.47015,1.83188,1.40094,1.43961,0.00149207,0.00149207,0.00149207
55,630.711,1.06267,1.28111,0.86204,1.10479,0.60063,0.6198,0.59974,0.3899,0.61744,0.61978,0.63091,0.29916,1.51378,1.69676,1.40098,1.50896,0.00148876,0.00148876,0.00148876
56,644.544,1.07504,1.29424,0.85989,1.1061,0.67935,0.6458,0.65151,0.3831,0.6145,0.59377,0.62846,0.31496,1.64528,1.4819,1.266,1.59095,0.00148546,0.00148546,0.00148546
57,655.229,1.07433,1.27596,0.86043,1.11118,0.60782,0.61918,0.60047,0.34941,0.58799,0.63612,0.60763,0.30596,1.58265,1.45135,1.3396,1.52524,0.00148216,0.00148216,0.00148216
58,665.778,1.06179,1.19587,0.86901,1.09195,0.6835,0.56759,0.64653,0.37668,0.65684,0.56733,0.62484,0.31901,1.39313,1.62036,1.31888,1.43681,0.00147886,0.00147886,0.00147886
59,676.609,1.07678,1.31508,0.88701,1.10817,0.69019,0.55868,0.58517,0.35336,0.68465,0.55868,0.58567,0.28544,1.43863,1.5767,1.26232,1.44391,0.00147556,0.00147556,0.00147556
60,687.358,1.06963,1.27687,0.86371,1.12353,0.64202,0.57852,0.62923,0.35873,0.63435,0.56975,0.62594,0.3081,1.45552,1.48312,1.35028,1.33801,0.00147226,0.00147226,0.00147226
61,698.169,1.05663,1.26823,0.8506,1.12863,0.61854,0.63303,0.63946,0.36664,0.63824,0.65027,0.65884,0.31633,1.47816,1.49636,1.20651,1.42225,0.00146896,0.00146896,0.00146896
62,709.125,1.05969,1.22015,0.8239,1.10257,0.65514,0.60795,0.6353,0.38125,0.67768,0.62369,0.64786,0.30978,1.71737,1.45819,1.38499,1.55516,0.00146566,0.00146566,0.00146566
63,719.323,1.09405,1.20462,0.84205,1.10481,0.71753,0.63672,0.66888,0.35801,0.72956,0.61948,0.6571,0.29903,1.49332,1.60022,1.42834,1.46216,0.00146236,0.00146236,0.00146236
64,730.247,1.02468,1.25228,0.83143,1.09112,0.57059,0.62825,0.63239,0.36273,0.74581,0.50199,0.60807,0.30081,1.61181,1.61695,1.516,1.51325,0.00145906,0.00145906,0.00145906
65,741.285,1.09878,1.23823,0.84716,1.11576,0.56818,0.6838,0.61369,0.36884,0.54245,0.70569,0.61242,0.31835,1.79681,1.42768,1.46428,1.68303,0.00145576,0.00145576,0.00145576
66,752.114,1.09023,1.295,0.87613,1.11063,0.58086,0.56685,0.64406,0.36421,0.63024,0.61857,0.67327,0.33521,1.50408,1.45495,1.2466,1.36413,0.00145246,0.00145246,0.00145246
67,763.034,1.02006,1.25858,0.82131,1.08429,0.71088,0.63031,0.70126,0.39969,0.69737,0.64519,0.70646,0.32646,1.41225,1.50452,1.10245,1.37171,0.00144916,0.00144916,0.00144916
68,774.253,1.05166,1.19863,0.79457,1.10596,0.72142,0.61071,0.67872,0.38166,0.69396,0.58439,0.66274,0.3118,1.35921,1.55812,1.05678,1.34473,0.00144586,0.00144586,0.00144586
69,785.155,1.05055,1.20897,0.80524,1.09582,0.7379,0.54785,0.64636,0.35983,0.75555,0.59316,0.66254,0.32007,1.48737,1.64432,1.16319,1.41651,0.00144256,0.00144256,0.00144256
70,795.71,1.02332,1.23352,0.79654,1.07996,0.69902,0.63672,0.71332,0.40174,0.69056,0.62795,0.7062,0.32735,1.48965,1.55812,1.19943,1.50743,0.00143925,0.00143925,0.00143925
71,806.422,0.96551,1.25337,0.80743,1.05782,0.63593,0.74047,0.67673,0.37234,0.66035,0.77495,0.72756,0.34178,1.66435,1.66275,1.17929,1.62342,0.00143595,0.00143595,0.00143595
72,817.381,1.03637,1.27746,0.78207,1.07264,0.74961,0.6458,0.67852,0.4061,0.6495,0.75512,0.69617,0.36048,1.54243,1.62562,1.21079,1.59763,0.00143265,0.00143265,0.00143265
73,828.451,0.99133,1.21595,0.76579,1.08287,0.81707,0.6242,0.70503,0.39978,0.809,0.61101,0.69396,0.35258,1.64315,1.49912,1.22665,1.67648,0.00142935,0.00142935,0.00142935
74,839.711,0.97208,1.21249,0.79467,1.05072,0.69162,0.64489,0.68737,0.39517,0.6545,0.62765,0.67461,0.34463,1.57431,1.55993,1.0675,1.597,0.00142605,0.00142605,0.00142605
75,850.185,1.01393,1.24639,0.79564,1.07882,0.67044,0.60194,0.68544,0.39535,0.68517,0.63072,0.68169,0.33864,1.66863,1.61922,1.12919,1.64522,0.00142275,0.00142275,0.00142275
76,860.564,0.99979,1.22876,0.80554,1.07284,0.6118,0.75802,0.72585,0.42792,0.60451,0.74924,0.74718,0.35707,1.45021,1.46013,1.24606,1.55747,0.00141945,0.00141945,0.00141945
77,871.453,1.01082,1.26717,0.7709,1.08756,0.68434,0.71298,0.76081,0.40983,0.65258,0.68118,0.67267,0.33168,1.48387,1.7813,1.27177,1.51215,0.00141615,0.00141615,0.00141615
78,882.14,0.97848,1.19101,0.73795,1.06723,0.60293,0.68845,0.70825,0.41432,0.56426,0.64519,0.62333,0.32222,1.42827,1.98739,1.22922,1.43974,0.00141285,0.00141285,0.00141285
79,892.585,0.99131,1.20018,0.76638,1.05729,0.66267,0.69896,0.69985,0.40082,0.67004,0.67877,0.67701,0.33842,1.44977,1.74424,1.21141,1.4345,0.00140955,0.00140955,0.00140955
80,903.17,0.96062,1.17491,0.74714,1.05678,0.65888,0.63672,0.66543,0.39192,0.67933,0.65396,0.68925,0.32984,1.43291,1.78254,1.43006,1.46362,0.00140625,0.00140625,0.00140625
81,913.203,1.01024,1.23094,0.79464,1.09286,0.66375,0.70599,0.68032,0.37894,0.67011,0.68521,0.68738,0.33065,1.57995,1.61969,1.70092,1.58171,0.00140295,0.00140295,0.00140295
82,924.251,0.96228,1.19294,0.76129,1.04563,0.65264,0.63209,0.67026,0.38939,0.66211,0.65366,0.68892,0.33036,1.60672,1.55336,1.36177,1.58679,0.00139965,0.00139965,0.00139965
83,935.021,0.94483,1.17742,0.72932,1.03701,0.6707,0.56655,0.65328,0.37159,0.66999,0.55777,0.64334,0.34168,1.50572,1.62196,1.23448,1.5095,0.00139635,0.00139635,0.00139635
84,945.991,0.94176,1.13678,0.70526,1.05075,0.67942,0.65426,0.68392,0.39733,0.70976,0.63672,0.68898,0.33674,1.50871,1.67707,1.0351,1.5063,0.00139305,0.00139305,0.00139305
85,956.66,0.94385,1.22858,0.723,1.04435,0.73344,0.60224,0.68509,0.4144,0.69772,0.58589,0.67151,0.35773,1.59407,1.79746,1.11027,1.53228,0.00138974,0.00138974,0.00138974
86,966.85,0.91671,1.19874,0.7197,1.03094,0.64764,0.58724,0.63082,0.34198,0.68143,0.59937,0.66916,0.31247,1.56823,1.56031,1.4111,1.47209,0.00138644,0.00138644,0.00138644
87,977.643,0.93261,1.2013,0.72822,1.03249,0.74905,0.58647,0.69154,0.39308,0.68551,0.64489,0.70158,0.35415,1.45911,1.52494,1.18434,1.48403,0.00138314,0.00138314,0.00138314
88,988.39,0.92414,1.13617,0.70288,1.02346,0.53455,0.74721,0.66918,0.37305,0.74264,0.58379,0.69792,0.33803,1.43975,1.61847,1.06495,1.50669,0.00137984,0.00137984,0.00137984
89,999.388,0.89355,1.09994,0.69003,1.02515,0.73999,0.59256,0.69772,0.41912,0.75399,0.60103,0.71872,0.37478,1.51636,1.58136,1.12682,1.61391,0.00137654,0.00137654,0.00137654
90,1010.69,0.92746,1.15141,0.73088,1.02653,0.66223,0.7136,0.70122,0.39735,0.64462,0.69629,0.67719,0.34178,1.43516,1.70364,1.0726,1.4789,0.00137324,0.00137324,0.00137324
91,1021.83,0.90829,1.1309,0.7143,1.03073,0.69144,0.68744,0.69341,0.39967,0.65655,0.65265,0.65278,0.33499,1.32332,1.88873,1.28118,1.32244,0.00136994,0.00136994,0.00136994
92,1031.91,0.91153,1.12569,0.68219,1.03525,0.77366,0.68444,0.7311,0.41515,0.76849,0.66183,0.73206,0.35208,1.52282,1.87898,1.23003,1.49419,0.00136664,0.00136664,0.00136664
93,1042.65,0.91022,1.09156,0.69912,1.01823,0.64814,0.63442,0.67667,0.39259,0.65759,0.63551,0.64377,0.33009,1.711,1.96187,1.2796,1.68303,0.00136334,0.00136334,0.00136334
94,1053.42,0.94092,1.09365,0.70599,1.01924,0.67578,0.64769,0.673,0.39975,0.64882,0.61857,0.65956,0.33173,1.52721,1.72638,1.13546,1.61862,0.00136004,0.00136004,0.00136004
95,1064.03,0.8954,1.10611,0.68543,1.01398,0.58678,0.69691,0.67664,0.41474,0.69068,0.63826,0.68746,0.3495,1.57222,1.63258,1.07311,1.66308,0.00135674,0.00135674,0.00135674
96,1075.32,0.89659,1.13311,0.68773,1.00804,0.72115,0.64549,0.70958,0.44103,0.76044,0.65518,0.72215,0.38207,1.48118,1.65047,0.95114,1.58234,0.00135344,0.00135344,0.00135344
97,1086.11,0.85829,1.00337,0.65584,1.0043,0.7005,0.74898,0.75049,0.49096,0.70731,0.75745,0.73035,0.39963,1.40562,1.58093,0.86637,1.48571,0.00135014,0.00135014,0.00135014
98,1096.85,0.92717,1.12248,0.68055,1.02474,0.74718,0.61918,0.6759,0.40079,0.77482,0.63642,0.71915,0.35582,1.51737,1.54042,1.18134,1.56493,0.00134684,0.00134684,0.00134684
99,1107.73,0.92715,1.14522,0.68073,1.03534,0.81956,0.60769,0.70108,0.4101,0.81956,0.60769,0.67989,0.35914,1.4751,1.52605,1.03971,1.62643,0.00134354,0.00134354,0.00134354
100,1118.7,0.86219,1.06363,0.63371,1.00368,0.77547,0.62734,0.71269,0.43443,0.74187,0.65825,0.72093,0.36796,1.32593,1.80606,1.19124,1.30114,0.00134023,0.00134023,0.00134023
101,1129.53,0.86947,1.061,0.62115,1.01929,0.65402,0.70345,0.6916,0.43211,0.73441,0.59934,0.6777,0.36384,1.45437,1.7888,1.14061,1.48842,0.00133693,0.00133693,0.00133693
102,1140.75,0.88239,1.03001,0.63839,1.00428,0.73037,0.69788,0.74104,0.43611,0.739,0.70573,0.75794,0.35977,1.41951,1.7377,0.9863,1.48763,0.00133363,0.00133363,0.00133363
103,1150.91,0.86111,1.04566,0.64979,1.01283,0.67842,0.71385,0.72909,0.42589,0.67842,0.71385,0.72861,0.35301,1.36912,1.78515,1.07365,1.43599,0.00133033,0.00133033,0.00133033
104,1161.85,0.87349,1.07134,0.65976,1.02043,0.62745,0.67181,0.66062,0.39755,0.59,0.65426,0.63736,0.32812,1.42334,1.90101,1.16934,1.49139,0.00132703,0.00132703,0.00132703
105,1172.73,0.89063,1.1108,0.65276,1.01119,0.73799,0.59614,0.64394,0.37989,0.62135,0.66191,0.6224,0.32497,1.28677,1.80316,1.16957,1.30652,0.00132373,0.00132373,0.00132373
106,1183.88,0.889,1.06782,0.66543,1.01025,0.70624,0.67181,0.70293,0.4152,0.71778,0.67151,0.71783,0.3496,1.25589,1.97394,1.14152,1.26425,0.00132043,0.00132043,0.00132043
107,1195.14,0.89082,1.07968,0.65111,1.00247,0.64208,0.75384,0.71225,0.42506,0.63178,0.76953,0.7254,0.37605,1.46636,1.69299,1.14699,1.47432,0.00131713,0.00131713,0.00131713
108,1206.25,0.85183,1.03335,0.6224,0.99455,0.75974,0.62232,0.71446,0.44417,0.75446,0.6268,0.71334,0.36748,1.24767,1.70756,1.09783,1.28003,0.00131383,0.00131383,0.00131383
109,1216.66,0.83073,1.05835,0.63618,0.98867,0.68376,0.61948,0.69452,0.42894,0.72037,0.61307,0.6991,0.35096,1.46529,1.86289,1.01451,1.47674,0.00131053,0.00131053,0.00131053
110,1227.32,0.82996,1.08591,0.61617,1.00599,0.65574,0.6709,0.6542,0.39909,0.67276,0.68814,0.69485,0.34053,1.638,1.79473,1.13614,1.66949,0.00130723,0.00130723,0.00130723
111,1238.49,0.86797,1.0245,0.6206,1.02038,0.63859,0.65485,0.67852,0.40804,0.70273,0.63352,0.70726,0.3397,1.64759,1.83563,1.27117,1.61478,0.00130393,0.00130393,0.00130393
112,1249.39,0.85698,1.0334,0.64506,1.00739,0.7003,0.70094,0.69323,0.41131,0.69524,0.72244,0.71554,0.37204,1.51383,1.76503,1.08236,1.5791,0.00130063,0.00130063,0.00130063
113,1260.31,0.83511,1.06779,0.63037,0.99359,0.70439,0.7314,0.72793,0.42802,0.66601,0.73814,0.72541,0.36537,1.49603,1.75237,1.15988,1.57393,0.00129733,0.00129733,0.00129733
114,1271.42,0.82153,1.03515,0.6238,0.98727,0.68491,0.72327,0.70265,0.41958,0.68491,0.72327,0.71123,0.3628,1.48893,1.77414,1.07723,1.55823,0.00129403,0.00129403,0.00129403
115,1281.44,0.86008,1.05354,0.62586,0.99418,0.75796,0.69631,0.7167,0.43705,0.7753,0.71355,0.73652,0.3768,1.42545,1.69148,0.99257,1.5431,0.00129072,0.00129072,0.00129072
116,1292.13,0.81246,1.04095,0.61633,0.98325,0.70056,0.69284,0.70843,0.4269,0.70056,0.69284,0.71621,0.36226,1.49993,1.56268,1.31573,1.5754,0.00128742,0.00128742,0.00128742
117,1302.82,0.81452,1.01002,0.5904,0.97701,0.82173,0.65807,0.73473,0.44663,0.79801,0.63612,0.74089,0.38925,1.44489,1.52759,1.15024,1.50753,0.00128412,0.00128412,0.00128412
